Algorithm,amazon,cit-Patents,com-lj,com-youtube,dblp,p2p-Gnutella31,email-EuAll,soc-Epinions1,soc-LiveJournal1,soc-Pokec,soc-Slashdot0902,web-Google,wiki-Talk,wiki-topcats
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,0.639586,1.907522,3.309586,0.271579,0.972492,0.015596,0.026467,0.022976,3.289937,1.531608,0.036251,0.219362,0.304135,1.248446
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,0.483862,1.433499,2.349963,0.202153,0.731556,0.011666,0.022483,0.016688,2.346442,1.118331,0.025684,0.171059,0.274401,0.870595
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,0.560337,1.730710,2.821420,0.234985,0.837211,0.013526,0.024167,0.019634,2.807405,1.318152,0.030612,0.193688,0.298196,1.052858
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,0.637921,1.975070,3.304642,0.270160,0.950309,0.015647,0.026372,0.022931,3.283903,1.513216,0.036069,0.218335,0.297060,1.259567
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,0.634012,1.882546,3.296830,0.268794,0.947140,0.015269,0.025884,0.022643,3.273689,1.519782,0.035796,0.235848,0.300061,1.240593
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,0.688531,1.918051,3.244380,0.306361,1.101084,0.017190,0.035062,0.025377,3.436529,1.519863,0.038374,0.242587,0.385620,1.295512
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,0.414734,1.258868,1.889619,0.170333,0.655416,0.010055,0.020873,0.013856,1.913695,0.920796,0.020774,0.148743,0.250378,0.692056
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,0.321782,0.879665,1.696533,0.175633,0.486218,0.008117,0.015324,0.012717,1.659898,0.746916,0.020163,0.124143,0.155269,0.692533
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,0.069297,0.187703,0.374563,0.035257,0.104782,0.004483,0.004905,0.005200,0.364099,0.161413,0.006761,0.025245,0.032728,0.154125
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,0.069477,0.187443,0.378788,0.035300,0.104810,0.004502,0.004921,0.005162,0.364123,0.161168,0.006741,0.025199,0.032754,0.154242
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.265780,0.718834,1.319918,0.150633,0.411345,0.006727,0.015760,0.010502,1.297584,0.582818,0.016088,0.110058,0.136981,0.550666
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,0.225661,0.587638,1.078281,0.127439,0.343944,0.006259,0.013457,0.009074,1.068199,0.497066,0.013393,0.094324,0.123496,0.463047
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.485850,1.488266,2.350643,0.202807,0.748782,0.011702,0.022681,0.016742,2.355320,1.121166,0.025767,0.171529,0.275009,0.872649
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.632658,1.968121,3.281562,0.268029,0.959169,0.015353,0.025872,0.022599,3.260852,1.514361,0.035759,0.216973,0.320692,1.236981
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.634923,1.967715,3.284403,0.268502,0.943190,0.016145,0.026510,0.022954,3.264740,1.505236,0.035918,0.217142,0.294404,1.254189
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.637828,1.977053,3.300880,0.270307,0.950156,0.015531,0.026300,0.022863,3.287176,1.511969,0.036063,0.218246,0.297035,1.254856
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.682299,1.914658,3.230035,0.303672,1.088100,0.016822,0.034425,0.024749,3.420044,1.515838,0.038033,0.240920,0.398995,1.279902
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.689651,1.918085,3.244125,0.306240,1.094978,0.017023,0.034823,0.025042,3.439866,1.521731,0.038451,0.243058,0.405090,1.287655
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.225660,0.587791,1.078433,0.123576,0.348098,0.006245,0.013432,0.009075,1.071234,0.489700,0.013455,0.094351,0.123133,0.449880
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.410064,1.250639,1.875123,0.167308,0.625610,0.009861,0.020471,0.013886,1.891651,0.913921,0.020494,0.147037,0.237817,0.685009
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,0.775712,2.125087,4.067475,0.422053,1.163593,0.015817,0.028147,0.025875,3.980721,1.760140,0.042661,0.314831,0.395652,1.656325
baseline_degree_mix_mass_5_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.478173,1.369451,2.693366,0.240178,0.722574,0.010236,0.018429,0.017731,2.624012,1.139641,0.029834,0.176580,0.209303,1.085369
baseline_degree_mix_independent_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.331145,0.926601,1.792153,0.182713,0.505114,0.009273,0.016157,0.013530,1.759547,0.791698,0.021231,0.132760,0.163002,0.724679
baseline_degree_mix_independent_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.336649,0.946011,1.797637,0.181324,0.511660,0.008658,0.016102,0.013314,1.756737,0.785599,0.021198,0.133096,0.162400,0.739637
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.785137,2.359853,4.231961,0.335817,1.174168,0.019192,0.029765,0.028690,4.193809,1.911204,0.046036,0.264234,0.343164,1.618511
baseline_degree_mix_mass_12_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,1.252648,3.765496,7.260816,0.545885,1.833075,0.030891,0.042099,0.047642,7.007818,3.159806,0.077507,0.423381,0.498147,2.742289
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.783105,2.352611,4.220820,0.334571,1.156896,0.019087,0.029689,0.028517,4.173816,1.908844,0.045818,0.263800,0.342335,1.606374
baseline_degree_mix_mass_12_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,1.245428,3.731294,7.204452,0.541317,1.842215,0.031113,0.041753,0.047269,6.962024,3.142066,0.076934,0.432599,0.493134,2.723381
baseline_degree_mix_mass_12_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,1.247847,3.744574,7.198331,0.539439,1.812361,0.030622,0.041631,0.046963,6.939034,3.135305,0.076686,0.422822,0.490942,2.711910
baseline_degree_mix_independent_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.560094,1.670468,2.822988,0.236590,0.841042,0.013438,0.024362,0.019793,2.820534,1.308484,0.030886,0.194668,0.272994,1.060713
baseline_degree_mix_mass_5_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.998307,2.891591,5.250097,0.450462,1.552529,0.024556,0.041984,0.037632,5.427803,2.388269,0.060070,0.342153,0.480919,2.107385
baseline_random_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.550336,1.297876,2.065874,0.297410,0.890694,0.012810,0.035066,0.018002,2.111049,0.936424,0.025410,0.233307,0.368011,0.900844
baseline_degree_mix_mass_5_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.709227,2.134413,3.764457,0.302580,1.073837,0.017176,0.027803,0.025657,3.724405,1.708759,0.040916,0.260644,0.318281,1.422993
baseline_random_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.564196,1.455531,2.092591,0.251611,0.971603,0.014661,0.040569,0.019978,2.336783,1.007423,0.027572,0.208706,0.458219,0.820502
baseline_degree_mix_mass_3_HY_10_Sym_12_L2_drop0.3_S2,0.361778,1.032771,1.986409,0.194262,0.561874,0.008248,0.016412,0.013685,1.944458,0.853050,0.022420,0.140786,0.175332,0.805102
baseline_random_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.432855,1.195635,1.684381,0.180461,0.735822,0.010677,0.029812,0.014402,1.663320,0.783030,0.019513,0.159229,0.318452,0.575726
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.525298,1.536470,3.069163,0.263813,0.802252,0.012147,0.020500,0.020512,2.980439,1.299305,0.034053,0.190126,0.227679,1.235123
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.2_S3,0.782689,2.445033,4.224137,0.334680,1.177910,0.019150,0.029614,0.028554,4.177243,1.907415,0.045803,0.263129,0.341865,1.622788
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,0.785633,2.359854,4.228798,0.335747,1.177708,0.019203,0.029761,0.028706,4.186934,1.926700,0.046006,0.264263,0.367199,1.607913
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.2_S2,0.783618,2.354751,4.215917,0.335283,1.178824,0.019102,0.029688,0.028767,4.176916,1.924368,0.045746,0.263753,0.363908,1.604841
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,0.782907,2.345807,4.220273,0.335120,1.156823,0.019102,0.029628,0.028631,4.184326,1.925541,0.045869,0.263725,0.369687,1.604796
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S2,0.456489,1.317980,2.615653,0.231997,0.680708,0.011272,0.018548,0.018586,2.550840,1.121119,0.030246,0.176907,0.203338,1.058002
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.2_S1,0.786206,2.356227,4.230081,0.334502,1.157378,0.019105,0.029574,0.028547,4.177093,1.922867,0.045746,0.262803,0.365171,1.603269
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S1,0.472573,1.399652,2.773052,0.257186,0.717978,0.011657,0.019383,0.019595,2.702108,1.186539,0.031723,0.185328,0.214097,1.109172
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.4_S1,0.789284,2.363096,4.248059,0.337226,1.165682,0.019363,0.030003,0.028922,4.204788,1.930600,0.046204,0.265320,0.362188,1.614356
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.4_S2,0.784729,2.356104,4.240233,0.334635,1.160494,0.018870,0.029544,0.028596,4.195957,1.925305,0.045735,0.280516,0.341600,1.606999
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.0_S3,1.101960,3.226549,5.906805,0.497714,1.697720,0.027592,0.044387,0.041842,6.082779,2.680701,0.067190,0.375655,0.512228,2.376824
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.4_S3,0.786879,2.357185,4.239994,0.337005,1.164751,0.019036,0.029735,0.029300,4.200118,1.932434,0.046046,0.285060,0.343835,1.614262
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.0_S2,0.477955,1.399158,2.777780,0.240867,0.720127,0.011680,0.019431,0.019500,2.703834,1.203169,0.032696,0.177293,0.213194,1.128253
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S3,0.484905,1.389412,2.775576,0.241693,0.730559,0.013108,0.020182,0.020119,2.702809,1.201420,0.032001,0.184957,0.212106,1.122543
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.0_S1,0.790929,2.457674,4.256440,0.337996,1.189028,0.019333,0.030023,0.028982,4.216050,1.933305,0.046384,0.266119,0.364112,1.620515
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,0.790641,2.456104,4.252063,0.338013,1.194590,0.019435,0.030049,0.029037,4.211652,1.930539,0.046473,0.265912,0.376170,1.618762
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2_fusioncat_mlp,0.554971,1.594954,3.179560,0.278760,0.831078,0.012353,0.021951,0.021742,3.094478,1.362250,0.036122,0.203310,0.229376,1.293050
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3_fusioncat_mlp,0.487499,1.396877,2.784802,0.252937,0.722612,0.011722,0.019850,0.019644,2.706231,1.201726,0.031893,0.184559,0.216767,1.110675
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1_fusionadd,0.783994,2.447894,4.213560,0.334993,1.159501,0.019127,0.029689,0.028605,4.177181,1.906803,0.045761,0.263044,0.341342,1.622713
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3_unshared,0.785645,2.449404,4.224037,0.335862,1.161418,0.019268,0.029776,0.028713,4.186924,1.928261,0.045992,0.264169,0.364758,1.608050
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1_unshared,0.790208,2.357557,4.251231,0.338170,1.188865,0.019331,0.030002,0.028920,4.211413,1.922008,0.046554,0.266062,0.368602,1.619419
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3_fusionadd,0.805098,2.453084,4.224589,0.334664,1.156664,0.019117,0.029639,0.028622,4.177210,1.919436,0.045822,0.263098,0.368290,1.603011
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1_fusioncat_mlp,0.791620,2.364065,4.247286,0.338347,1.172778,0.019058,0.030117,0.028790,4.204530,1.929850,0.046095,0.282838,0.348894,1.614235
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2_unshared,1.102923,3.217156,5.918817,0.498107,1.705950,0.027085,0.044467,0.041925,6.088552,2.690169,0.067374,0.383676,0.512545,2.367805
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L0_drop0.3_S3,0.363557,1.085088,2.268676,0.178321,0.531215,0.008279,0.009727,0.014431,2.186485,0.946678,0.024915,0.124627,0.131180,0.905559
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L0_drop0.3_S2,0.315307,0.962515,1.977452,0.157120,0.464065,0.007773,0.009039,0.013194,1.918607,0.837628,0.021996,0.112130,0.117187,0.799989
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L0_drop0.3_S1,0.472454,1.421125,2.857764,0.210134,0.697436,0.012278,0.013801,0.018867,2.790114,1.220392,0.031328,0.147682,0.166834,1.122995
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L0_drop0.3_S2,0.351453,1.054002,2.194915,0.175603,0.519022,0.007526,0.009746,0.013563,2.115467,0.919920,0.023682,0.119014,0.130863,0.874623
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L0_drop0.3_S1,0.764670,2.197270,4.496713,0.397481,1.100325,0.014816,0.017989,0.026031,4.351543,1.920756,0.045500,0.291676,0.326394,1.809433
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L0_drop0.3_S3,0.370395,1.092489,2.273614,0.183281,0.547204,0.008091,0.010618,0.014733,2.196695,0.951940,0.025214,0.128519,0.128382,0.909087
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L0_drop0.3_S2,0.329635,0.961997,1.995451,0.166935,0.487037,0.007980,0.010887,0.013531,1.993801,0.854797,0.022563,0.120615,0.123582,0.802979
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L0_drop0.3_S1,0.497486,1.459640,2.899835,0.220450,0.741067,0.012870,0.016119,0.019634,2.991330,1.246638,0.032141,0.155835,0.208885,1.135135
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L0_drop0.3_S3,0.505095,1.527753,2.908161,0.220785,0.732316,0.012868,0.016208,0.019647,3.001878,1.239694,0.032242,0.156173,0.194700,1.147826
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L0_drop0.3_S1,0.554823,1.621714,3.142936,0.244042,0.858312,0.014501,0.021951,0.021537,3.076835,1.282274,0.034243,0.174157,0.277155,1.178855
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L0_drop0.3_S2,0.550698,1.537842,3.126882,0.242024,0.846089,0.013851,0.020989,0.021015,3.058621,1.275420,0.033719,0.188495,0.250357,1.172115
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L0_drop0.3_S3,0.795000,2.235591,4.623825,0.363170,1.242689,0.019668,0.032082,0.030792,4.361285,1.858063,0.049278,0.259237,0.393455,1.736693
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L1_drop0.3_S1,0.593849,1.839140,3.428395,0.259731,0.860233,0.015206,0.019191,0.022991,3.374466,1.498951,0.037634,0.190855,0.226497,1.334994
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L1_drop0.3_S2,0.435153,1.309359,2.686415,0.218593,0.656896,0.010078,0.013592,0.017373,2.600574,1.129852,0.029717,0.156672,0.169207,1.075667
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L1_drop0.3_S3,0.457520,1.335814,2.726959,0.228182,0.681242,0.010127,0.015969,0.018024,2.641489,1.157795,0.030548,0.165354,0.176450,1.100198
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L1_drop0.3_S3,0.589734,1.839069,3.407761,0.259143,0.872433,0.015250,0.019003,0.022928,3.352708,1.495905,0.037505,0.190064,0.225400,1.346551
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L1_drop0.3_S1,0.444957,1.303269,2.640723,0.227711,0.682159,0.009988,0.017053,0.017316,2.567805,1.110725,0.029310,0.161655,0.190050,1.061905
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L1_drop0.3_S2,0.396314,1.174699,2.383638,0.213233,0.599935,0.009872,0.014682,0.016595,2.316486,1.024797,0.026982,0.149901,0.164373,0.967771
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L1_drop0.3_S1,0.941259,2.690878,5.387531,0.478525,1.373972,0.018753,0.026334,0.032013,5.221484,2.323837,0.055240,0.368977,0.397371,2.188979
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L1_drop0.3_S2,0.402607,1.202328,2.494163,0.226093,0.613924,0.010251,0.016939,0.017044,2.326900,1.030015,0.027799,0.160451,0.171871,0.991511
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L1_drop0.3_S3,0.672236,2.040667,3.603066,0.286521,1.019012,0.016484,0.024661,0.024703,3.767546,1.637067,0.039804,0.221062,0.319385,1.388262
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L2_drop0.3_S1,0.570275,1.626870,3.219482,0.295506,0.873669,0.013462,0.026034,0.022849,3.139310,1.386601,0.037692,0.224545,0.246628,1.317629
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L1_drop0.3_S1,0.854074,2.388449,4.075861,0.357045,1.328018,0.020253,0.037317,0.028451,4.326786,1.897554,0.044339,0.311216,0.437075,1.524729
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L1_drop0.3_S2,0.859453,2.500820,4.095609,0.359547,1.327117,0.020293,0.037521,0.028627,4.355696,1.907745,0.044595,0.288502,0.472388,1.533402
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L2_drop0.3_S3,0.521502,1.524863,3.108790,0.264599,0.784654,0.011962,0.017524,0.020447,3.011667,1.311410,0.034699,0.181510,0.208911,1.247807
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L1_drop0.3_S3,0.854253,2.385101,4.080617,0.357009,1.330361,0.020417,0.037367,0.028556,4.330965,1.892736,0.044278,0.312182,0.435837,1.525432
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L2_drop0.3_S2,0.713755,2.213841,3.985733,0.309639,1.041927,0.017877,0.024791,0.027112,3.934553,1.788081,0.043908,0.252349,0.287971,1.545537
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L2_drop0.3_S1,1.005848,2.939438,5.638228,0.460738,1.536812,0.024735,0.036982,0.039337,5.723721,2.543518,0.063979,0.353431,0.433170,2.292074
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L2_drop0.3_S3,0.548176,1.565600,3.094441,0.286154,0.835308,0.012331,0.023736,0.021022,3.015328,1.312970,0.034927,0.212674,0.248722,1.260159
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L2_drop0.3_S2,0.847727,2.568688,4.428879,0.354048,1.269329,0.020142,0.033373,0.029608,4.371379,2.007792,0.047130,0.286471,0.390471,1.656849
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L2_drop0.3_S1,0.587649,1.614319,3.036085,0.341595,0.906458,0.016073,0.037630,0.025325,3.195165,1.339586,0.039235,0.259891,0.317362,1.281704
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L2_drop0.3_S2,1.370879,3.687229,7.108909,0.742467,2.137166,0.032256,0.068298,0.049802,6.866642,3.022244,0.078994,0.543060,0.743896,2.866535
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_drop0.3_S2,0.673998,1.969331,3.951285,0.343952,1.028929,0.015056,0.025210,0.026509,3.842011,1.675906,0.044468,0.247028,0.275406,1.596942
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L2_drop0.3_S3,0.580142,1.607923,3.042584,0.327280,0.913271,0.016021,0.037595,0.025270,3.199930,1.351578,0.039093,0.242104,0.315749,1.298530
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_drop0.3_S1,0.949655,2.813766,5.091358,0.409538,1.423061,0.023469,0.035959,0.035438,5.082005,2.350539,0.056552,0.346477,0.412084,1.977792
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_drop0.3_S2,0.730892,2.093539,4.085096,0.376791,1.121715,0.016970,0.032945,0.028787,3.996773,1.757814,0.047036,0.271595,0.339310,1.660226
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_drop0.3_S3,0.953120,2.939220,5.105944,0.410984,1.428420,0.023696,0.035912,0.035434,5.092334,2.353945,0.056730,0.323047,0.441104,1.981868
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_drop0.3_S1,1.095916,3.257589,5.591510,0.459806,1.643646,0.026038,0.045016,0.038420,5.589972,2.608451,0.060989,0.379741,0.513738,2.107929
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_drop0.3_S3,1.087087,3.238602,5.565028,0.456906,1.635725,0.025516,0.044443,0.037947,5.548921,2.606655,0.060092,0.401853,0.508416,2.089113
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_drop0.3_S1,1.219136,3.631227,5.897449,0.496123,1.831224,0.028094,0.052165,0.040358,5.920887,2.799967,0.062924,0.441110,0.598796,2.159616
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_drop0.3_S1,0.961357,2.548493,4.545521,0.532226,1.547457,0.025703,0.066354,0.038557,4.531187,1.984964,0.058453,0.405491,0.566639,1.918524
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_drop0.3_S3,1.205172,3.475519,5.883087,0.492167,1.842561,0.028082,0.051549,0.039959,5.900571,2.802474,0.062546,0.443240,0.594093,2.150888
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_drop0.3_S2,1.700447,4.988553,8.176662,0.739857,2.683547,0.041627,0.079923,0.060822,9.281765,3.804482,0.094739,0.601112,0.925283,3.198959
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_drop0.3_S2,0.826110,2.239526,4.071342,0.472131,1.307680,0.023776,0.061434,0.036291,4.226289,1.832458,0.055045,0.354957,0.490530,1.743437
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S1,0.832037,2.411269,4.803617,0.427988,1.267576,0.018513,0.033072,0.032652,4.677592,2.046935,0.054322,0.311110,0.352798,1.935535
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S2,0.728887,2.094730,4.260936,0.359261,1.093728,0.018322,0.029617,0.029459,4.073828,1.785279,0.047989,0.266579,0.326241,1.686483
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S3,1.189366,3.501637,6.314914,0.509557,1.780069,0.028998,0.046817,0.043448,6.232254,2.888750,0.069085,0.410295,0.536000,2.407699
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_drop0.3_S3,1.968232,5.120697,9.517866,1.029885,3.124556,0.047619,0.113145,0.071787,9.304545,4.084778,0.110991,0.792760,1.145561,3.878130
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L6_drop0.3_S1,1.837938,5.143111,9.863230,0.904460,2.806230,0.038390,0.071223,0.063066,9.669571,4.261678,0.105398,0.668088,0.882681,3.982057
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L6_drop0.3_S3,0.880072,2.511888,4.812766,0.452317,1.373390,0.018867,0.040143,0.032589,4.713763,2.060138,0.053898,0.335462,0.424274,1.940267
