Algorithm,amazon,cit-Patents,com-lj,com-youtube,dblp,p2p-Gnutella31,email-EuAll,soc-Epinions1,soc-LiveJournal1,soc-Pokec,soc-Slashdot0902,web-Google,wiki-Talk,wiki-topcats
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S3,30.9701,57.0427,67.3839,16.2892,56.8124,0.8935,3.6033,1.1127,78.4220,27.9789,1.2706,12.4790,32.7553,29.8036
SILVAN_eps0.01_delta0.1_S1,0.062420,0.162996,0.295770,0.249220,0.045328,0.004451,0.000716,0.003596,0.154619,0.138373,0.014439,0.149779,0.000746,0.197680
SILVAN_eps0.01_delta0.05_S1,0.061510,0.166215,0.331796,0.276137,0.046018,0.004499,0.000848,0.004045,0.184199,0.155284,0.014512,0.152097,0.000766,0.228075
SILVAN_eps0.0005_delta0.05_S1,12.949169,-,-,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,8.905461,-,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,18.303231,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,22.251119,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,3.989673,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,0.449527,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,0.097842,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,0.686277,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,-,11.233746,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,-,-,13.284164,-,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,-,-,-,3.775119,-,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,-,-,-,-,28.994475,-,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,-,-,-,-,-,0.035001,-
SILVAN_eps0.0005_delta0.05_S1,-,-,-,-,-,-,-,-,-,-,-,-,-,15.683736
SILVAN_eps0.01_delta0.1_S2,0.062508,0.162322,0.293208,0.250128,0.049174,0.004700,0.000705,0.003569,0.138489,0.157393,0.013668,0.148778,0.000767,0.195842
SILVAN_eps0.01_delta0.05_S2,0.065002,0.160262,0.333068,0.275899,0.046018,0.005076,0.000805,0.003886,0.153544,0.152593,0.014497,0.156933,0.000590,0.211005
SILVAN_eps0.0005_delta0.05_S2,13.117311,-,-,-,-,-,-,-,-,-,-,-,-,-
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_SymBA+HY_10_Dir_12_L2_drop0.1_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
SILVAN_eps0.0005_delta0.05_S2,-,-,-,21.497637,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,3.988099,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,18.415892,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,0.451924,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,0.098444,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,0.685661,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,-,-,12.971201,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,-,11.532317,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,10.295501,-,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,-,-,-,3.776878,-,-,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,-,-,-,-,-,0.035359,-
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,-,-,-,-,29.766273,-,-
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_SymBA+HY_10_Dir_12_L2_drop0.1_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
SILVAN_eps0.0005_delta0.05_S2,-,-,-,-,-,-,-,-,-,-,-,-,-,15.313928
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_SymBA+HY_10_Dir_12_L2_drop0.1_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
SILVAN_eps0.01_delta0.1_S3,0.065566,0.156325,0.292914,0.251649,0.047760,0.004447,0.000734,0.003596,0.153628,0.152010,0.012936,0.146476,0.000653,0.196371
SILVAN_eps0.0005_delta0.05_S3,12.758838,-,-,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.01_delta0.05_S3,0.064066,0.161462,0.333700,0.275940,0.057865,0.005000,0.000727,0.003652,0.161072,0.151547,0.014580,0.151188,0.000766,0.210622
SILVAN_eps0.0005_delta0.05_S3,-,10.008782,-,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,21.226536,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,3.989288,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,18.338352,-,-,-,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,0.451988,-,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,0.099289,-,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,0.687781,-,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,-,9.209135,-,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,-,-,12.857896,-,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,-,-,-,3.723320,-,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,-,-,-,-,29.348584,-,-
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,-,-,-,-,-,0.031908,-
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_mNN_12_L2_drop0.3_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_mNN_12_L2_drop0.3_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_SymBA+HY_10_Dir_12_L2_drop0.3_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_mNN_12_L2_drop0.3_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
SILVAN_eps0.0005_delta0.05_S3,-,-,-,-,-,-,-,-,-,-,-,-,-,16.092817
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_SymBA+HY_10_Dir_12_L2_drop0.3_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_SymBA+HY_10_Dir_12_L2_drop0.3_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,27.3076,49.2310,55.6215,14.3975,50.4518,0.7916,3.2649,0.9742,65.8330,22.9412,1.0871,11.0653,29.5858,24.7323
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,27.4537,49.5407,56.0838,14.4731,50.7063,0.7957,3.2786,0.9797,66.3291,23.1390,1.0944,11.1218,29.7136,24.9317
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,27.7460,50.1602,57.0082,14.6242,51.2152,0.8038,3.3059,0.9907,67.3214,23.5345,1.1089,11.2349,29.9692,25.3307
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,27.4537,49.5407,56.0838,14.4731,50.7063,0.7957,3.2786,0.9797,66.3291,23.1390,1.0944,11.1218,29.7136,24.9317
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,27.7460,50.1602,57.0082,14.6242,51.2152,0.8038,3.3059,0.9907,67.3214,23.5345,1.1089,11.2349,29.9692,25.3307
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,27.7460,50.1602,57.0082,14.6242,51.2152,0.8038,3.3059,0.9907,67.3214,23.5345,1.1089,11.2349,29.9692,25.3307
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,27.4537,49.5407,56.0838,14.4731,50.7063,0.7957,3.2786,0.9797,66.3291,23.1390,1.0944,11.1218,29.7136,24.9317
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,27.3076,49.2310,55.6215,14.3975,50.4518,0.7916,3.2649,0.9742,65.8330,22.9412,1.0871,11.0653,29.5858,24.7323
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.3076,49.2310,55.6215,14.3975,50.4518,0.7916,3.2649,0.9742,65.8330,22.9412,1.0871,11.0653,29.5858,24.7323
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,27.3076,49.2310,55.6215,14.3975,50.4518,0.7916,3.2649,0.9742,65.8330,22.9412,1.0871,11.0653,29.5858,24.7323
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.4537,49.5407,56.0838,14.4731,50.7063,0.7957,3.2786,0.9797,66.3291,23.1390,1.0944,11.1218,29.7136,24.9317
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.7460,50.1602,57.0082,14.6242,51.2152,0.8038,3.3059,0.9907,67.3214,23.5345,1.1089,11.2349,29.9692,25.3307
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.7460,50.1602,57.0082,14.6242,51.2152,0.8038,3.3059,0.9907,67.3214,23.5345,1.1089,11.2349,29.9692,25.3307
baseline_degree_mix_mass_4_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.7460,50.1602,57.0082,14.6242,51.2152,0.8038,3.3059,0.9907,67.3214,23.5345,1.1089,11.2349,29.9692,25.3307
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.4537,49.5407,56.0838,14.4731,50.7063,0.7957,3.2786,0.9797,66.3291,23.1390,1.0944,11.1218,29.7136,24.9317
baseline_degree_mix_mass_2_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.4537,49.5407,56.0838,14.4731,50.7063,0.7957,3.2786,0.9797,66.3291,23.1390,1.0944,11.1218,29.7136,24.9317
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.3076,49.2310,55.6215,14.3975,50.4518,0.7916,3.2649,0.9742,65.8330,22.9412,1.0871,11.0653,29.5858,24.7323
baseline_degree_mix_mass_1_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.3076,49.2310,55.6215,14.3975,50.4518,0.7916,3.2649,0.9742,65.8330,22.9412,1.0871,11.0653,29.5858,24.7323
baseline_degree_mix_mass_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_5_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.8921,50.4699,57.4705,14.6997,51.4697,0.8079,3.3196,0.9963,67.8175,23.7323,1.1162,11.2914,30.0970,25.5301
baseline_degree_mix_independent_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_independent_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_12_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,28.9152,52.6379,60.7062,15.2286,53.2511,0.8364,3.4153,1.0349,71.2904,25.1167,1.1670,11.6871,30.9916,26.9263
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_12_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,28.9152,52.6379,60.7062,15.2286,53.2511,0.8364,3.4153,1.0349,71.2904,25.1167,1.1670,11.6871,30.9916,26.9263
baseline_degree_mix_mass_12_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,28.9152,52.6379,60.7062,15.2286,53.2511,0.8364,3.4153,1.0349,71.2904,25.1167,1.1670,11.6871,30.9916,26.9263
baseline_degree_mix_independent_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_degree_mix_mass_5_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.8921,50.4699,57.4705,14.6997,51.4697,0.8079,3.3196,0.9963,67.8175,23.7323,1.1162,11.2914,30.0970,25.5301
baseline_random_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.4704,49.4633,55.7350,14.4854,50.7733,0.7965,3.2894,0.9796,66.0349,22.9785,1.0917,11.1349,29.8028,24.7908
baseline_degree_mix_mass_5_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.8921,50.4699,57.4705,14.6997,51.4697,0.8079,3.3196,0.9963,67.8175,23.7323,1.1162,11.2914,30.0970,25.5301
baseline_random_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.4704,49.4633,55.7350,14.4854,50.7733,0.7965,3.2894,0.9796,66.0349,22.9785,1.0917,11.1349,29.8028,24.7908
baseline_degree_mix_mass_3_HY_10_Sym_12_L2_drop0.3_S2,27.5999,49.8504,56.5460,14.5486,50.9607,0.7997,3.2923,0.9852,66.8252,23.3367,1.1016,11.1784,29.8414,25.1312
baseline_random_3_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.4704,49.4633,55.7350,14.4854,50.7733,0.7965,3.2894,0.9796,66.0349,22.9785,1.0917,11.1349,29.8028,24.7908
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.2_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.2_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.2_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.4_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.4_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.0_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.4_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.0_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.5_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.0_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.1_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2_fusioncat_mlp,28.2207,51.0995,58.2725,14.8718,52.0642,0.8173,3.3558,1.0082,68.7257,24.0688,1.1304,11.4224,30.4283,25.8819
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3_fusioncat_mlp,28.2207,51.0995,58.2725,14.8718,52.0642,0.8173,3.3558,1.0082,68.7257,24.0688,1.1304,11.4224,30.4283,25.8819
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1_fusionadd,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3_unshared,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1_unshared,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3_fusionadd,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1_fusioncat_mlp,28.2207,51.0995,58.2725,14.8718,52.0642,0.8173,3.3558,1.0082,68.7257,24.0688,1.1304,11.4224,30.4283,25.8819
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2_unshared,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L0_drop0.3_S3,4.2805,7.8282,9.1142,2.2532,7.8711,0.1237,0.5026,0.1534,10.6650,3.7763,0.1739,1.7281,4.5643,4.0381
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L0_drop0.3_S2,4.2805,7.8282,9.1142,2.2532,7.8711,0.1237,0.5026,0.1534,10.6650,3.7763,0.1739,1.7281,4.5643,4.0381
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L0_drop0.3_S1,4.2805,7.8282,9.1142,2.2532,7.8711,0.1237,0.5026,0.1534,10.6650,3.7763,0.1739,1.7281,4.5643,4.0381
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L0_drop0.3_S2,8.7615,15.6877,17.4619,4.6229,16.2235,0.2544,1.0564,0.3119,20.7867,7.1856,0.3454,3.5565,9.5638,7.7787
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L0_drop0.3_S1,8.7615,15.6877,17.4619,4.6229,16.2235,0.2544,1.0564,0.3119,20.7867,7.1856,0.3454,3.5565,9.5638,7.7787
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L0_drop0.3_S3,8.7615,15.6877,17.4619,4.6229,16.2235,0.2544,1.0564,0.3119,20.7867,7.1856,0.3454,3.5565,9.5638,7.7787
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L0_drop0.3_S2,14.8906,26.4380,28.8801,7.8641,27.6479,0.4331,1.8139,0.5286,34.6314,11.8489,0.5801,6.0576,16.4021,12.8952
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L0_drop0.3_S1,14.8906,26.4380,28.8801,7.8641,27.6479,0.4331,1.8139,0.5286,34.6314,11.8489,0.5801,6.0576,16.4021,12.8952
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L0_drop0.3_S3,14.8906,26.4380,28.8801,7.8641,27.6479,0.4331,1.8139,0.5286,34.6314,11.8489,0.5801,6.0576,16.4021,12.8952
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L0_drop0.3_S1,55.8889,98.3477,105.2572,29.5451,104.0667,1.6288,6.8805,1.9782,127.2394,43.0419,2.1498,22.7872,62.1444,47.1198
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L0_drop0.3_S2,55.8889,98.3477,105.2572,29.5451,104.0667,1.6288,6.8805,1.9782,127.2394,43.0419,2.1498,22.7872,62.1444,47.1198
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L0_drop0.3_S3,55.8889,98.3477,105.2572,29.5451,104.0667,1.6288,6.8805,1.9782,127.2394,43.0419,2.1498,22.7872,62.1444,47.1198
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L1_drop0.3_S1,8.7847,16.1554,19.0250,4.6213,16.1233,0.2535,1.0241,0.3155,22.1671,7.8959,0.3596,3.5411,9.3075,8.4177
